iter,term_idx,step_kind,kind,label,time_ns,left_B,right_B,result_B,alloc_B,hw_B,rss_B,nnz,checksum_nnz,checksum_sum,checksum_sumsq,checksum_max_abs,expr,target_expr,op_lhs,op_rhs,intermediate_label,index_labels,csv_pair_indices,shape_dense,shape_repr,dense_bytes,sparsity
1,9,Product,intermediate,I,352109,432,2207664,384,384,34790656,408563712,48,,,,,"I(i_2,μ̃_19614) * C(i_2,i_1,μ̃_19614;a_3i_1i_2) -> I(i_1,i_2;a_3i_1i_2)","I(i_1,i_2;a_3i_1i_2)","I(i_2,μ̃_19614)","C(i_2,i_1,μ̃_19614;a_3i_1i_2)","I(i_1,i_2;a_3i_1i_2)","i,i,a",";;i_1,i_2","7,7,",7 × 7 × ?,,
1,9,Tensor,leaf,t,1563,,,384,384,34790656,408563712,48,,,,,"t(i_2,i_1;a_4i_1i_2,a_3i_1i_2)","t(i_2,i_1;a_4i_1i_2,a_3i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,9,Product,intermediate,I,164724,384,384,384,384,34790656,408563712,48,,,,,"I(i_1,i_2;a_3i_1i_2) * t(i_2,i_1;a_4i_1i_2,a_3i_1i_2) -> I(i_2,i_1;a_4i_1i_2)","I(i_2,i_1;a_4i_1i_2)","I(i_1,i_2;a_3i_1i_2)","t(i_2,i_1;a_4i_1i_2,a_3i_1i_2)","I(i_2,i_1;a_4i_1i_2)","i,i,a",";;i_1,i_2","7,7,",7 × 7 × ?,,
1,9,Tensor,leaf,C,8741,,,2207664,2207664,34790656,408563712,275958,,,,,"C(i_2,i_1,μ̃_19615;a_4i_1i_2)","C(i_2,i_1,μ̃_19615;a_4i_1i_2)",,,,"i,i,μ̃,a",";;;i_1,i_2","7,7,114,",7 × 7 × 114 × ?,,
1,9,Product,intermediate,I,437309,384,2207664,432,432,34790656,408563712,54,0,0.0,0.0,0.0,"I(i_2,i_1;a_4i_1i_2) * C(i_2,i_1,μ̃_19615;a_4i_1i_2) -> I(μ̃_19615,i_1)","I(μ̃_19615,i_1)","I(i_2,i_1;a_4i_1i_2)","C(i_2,i_1,μ̃_19615;a_4i_1i_2)","I(μ̃_19615,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,9,Tensor,leaf,s,18081,,,125584,125584,34790656,408563712,15698,12996,138.52037144982398,140.24275294876296,0.9820999861813626,"s(μ̃_19615,μ̃_19616)","s(μ̃_19615,μ̃_19616)",,,,"μ̃,μ̃",;,"114,114",114 × 114,103968,1.20791
1,9,Product,intermediate,I,214732,432,125584,432,432,34790656,408563712,54,0,0.0,0.0,0.0,"I(μ̃_19615,i_1) * s(μ̃_19615,μ̃_19616) -> I(μ̃_19616,i_1)","I(μ̃_19616,i_1)","I(μ̃_19615,i_1)","s(μ̃_19615,μ̃_19616)","I(μ̃_19616,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,9,Tensor,leaf,C,11397,,,481264,481264,34790656,408563712,60158,,,,,"C(i_1,μ̃_19616;a_1i_1)","C(i_1,μ̃_19616;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
1,9,Product,residual,R,262413,432,481264,376,376,34790656,408563712,47,,,,,"I(μ̃_19616,i_1) * C(i_1,μ̃_19616;a_1i_1) -> R(i_1;a_1i_1)",R(i_1;a_1i_1),"I(μ̃_19616,i_1)","C(i_1,μ̃_19616;a_1i_1)",R(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,9,Permute,residual,R,51275,,,376,376,34790656,408563712,47,,,,,R(i_1;a_1i_1),R(i_1;a_1i_1),,,,"i,a",;i_1,"7,",7 × ?,,
1,10,Tensor,leaf,g,11302,,,29489328,29489328,46082544,408563712,3686166,3664872,328.03408291046827,123.92989425956779,0.8503952014554771,"g(μ̃_19627,μ̃_19628,Κ_1)","g(μ̃_19627,μ̃_19628,Κ_1)",,,,"μ̃,μ̃,Κ",;;,"114,114,282",114 × 114 × 282,29318976,1.00581
1,10,Product,intermediate,I,387235,29489328,432,880,880,46083424,408563712,110,0,0.0,0.0,0.0,"g(μ̃_19627,μ̃_19628,Κ_1) * I(μ̃_19627,i_2) -> I(μ̃_19628,i_2,Κ_1)","I(μ̃_19628,i_2,Κ_1)","g(μ̃_19627,μ̃_19628,Κ_1)","I(μ̃_19627,i_2)","I(μ̃_19628,i_2,Κ_1)","μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,0.000488811
1,10,Product,intermediate,I,203961,496,880,432,432,46083424,408563712,54,0,0.0,0.0,0.0,"I(i_2,i_1,Κ_1) * I(μ̃_19628,i_2,Κ_1) -> I(μ̃_19628,i_1)","I(μ̃_19628,i_1)","I(i_2,i_1,Κ_1)","I(μ̃_19628,i_2,Κ_1)","I(μ̃_19628,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,10,Tensor,leaf,C,19803,,,481264,481264,46083424,408563712,60158,,,,,"C(i_1,μ̃_19628;a_1i_1)","C(i_1,μ̃_19628;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
1,10,Product,intermediate,I,282223,432,481264,376,376,46083424,408563712,47,,,,,"I(μ̃_19628,i_1) * C(i_1,μ̃_19628;a_1i_1) -> I(i_1;a_1i_1)",I(i_1;a_1i_1),"I(μ̃_19628,i_1)","C(i_1,μ̃_19628;a_1i_1)",I(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,10,Constant,constant,_const,1638,,,8,8,46083424,408563712,1,,,,,-1,-1,,,,,,,scalar,8,1
1,10,Product,residual,R,52338,376,8,376,376,46083424,408563712,47,,,,,I(i_1;a_1i_1) * -1 -> R(i_1;a_1i_1),R(i_1;a_1i_1),I(i_1;a_1i_1),-1,R(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,10,Permute,residual,R,69228,,,376,376,46083424,408563712,47,,,,,R(i_1;a_1i_1),R(i_1;a_1i_1),,,,"i,a",;i_1,"7,",7 × ?,,
1,11,Tensor,leaf,g,9337,,,1843152,1843152,46083424,408563712,230394,225036,-13.713518793894858,9.824790694343461,0.192547847698342,"g(μ̃_19651,i_3,Κ_1)","g(μ̃_19651,i_3,Κ_1)",,,,"μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,1.02381
1,11,Tensor,leaf,C,9164,,,2207664,2207664,46083424,408563712,275958,,,,,"C(i_3,i_2,μ̃_19651;a_3i_2i_3)","C(i_3,i_2,μ̃_19651;a_3i_2i_3)",,,,"i,i,μ̃,a",";;;i_2,i_3","7,7,114,",7 × 7 × 114 × ?,,
1,11,Product,intermediate,I,17865139,1843152,2207664,5490816,5490816,46083424,409374720,686352,,,,,"g(μ̃_19651,i_3,Κ_1) * C(i_3,i_2,μ̃_19651;a_3i_2i_3) -> I(i_2,i_3,Κ_1;a_3i_2i_3)","I(i_2,i_3,Κ_1;a_3i_2i_3)","g(μ̃_19651,i_3,Κ_1)","C(i_3,i_2,μ̃_19651;a_3i_2i_3)","I(i_2,i_3,Κ_1;a_3i_2i_3)","i,i,Κ,a",";;;i_2,i_3","7,7,282,",7 × 7 × 282 × ?,,
1,11,Product,intermediate,I,463988,496,5490816,400,400,46083424,409374720,50,,,,,"I(i_2,i_1,Κ_1) * I(i_2,i_3,Κ_1;a_3i_2i_3) -> I(i_3,i_2,i_1;a_3i_2i_3)","I(i_3,i_2,i_1;a_3i_2i_3)","I(i_2,i_1,Κ_1)","I(i_2,i_3,Κ_1;a_3i_2i_3)","I(i_3,i_2,i_1;a_3i_2i_3)","i,i,i,a",";;;i_2,i_3","7,7,7,",7 × 7 × 7 × ?,,
1,11,Tensor,leaf,t,3791,,,384,384,46083424,409374720,48,,,,,"t(i_2,i_3;a_4i_2i_3,a_3i_2i_3)","t(i_2,i_3;a_4i_2i_3,a_3i_2i_3)",,,,"i,i,a,a",";;i_2,i_3;i_2,i_3","7,7,,",7 × 7 × ? × ?,,
1,11,Product,intermediate,I,208394,400,384,400,400,46083424,409374720,50,,,,,"I(i_3,i_2,i_1;a_3i_2i_3) * t(i_2,i_3;a_4i_2i_3,a_3i_2i_3) -> I(i_3,i_2,i_1;a_4i_2i_3)","I(i_3,i_2,i_1;a_4i_2i_3)","I(i_3,i_2,i_1;a_3i_2i_3)","t(i_2,i_3;a_4i_2i_3,a_3i_2i_3)","I(i_3,i_2,i_1;a_4i_2i_3)","i,i,i,a",";;;i_2,i_3","7,7,7,",7 × 7 × 7 × ?,,
1,11,Tensor,leaf,C,17048,,,2207664,2207664,46083424,409374720,275958,,,,,"C(i_3,i_2,μ̃_19652;a_4i_2i_3)","C(i_3,i_2,μ̃_19652;a_4i_2i_3)",,,,"i,i,μ̃,a",";;;i_2,i_3","7,7,114,",7 × 7 × 114 × ?,,
1,11,Product,intermediate,I,340970,400,2207664,432,432,46083424,409374720,54,0,0.0,0.0,0.0,"I(i_3,i_2,i_1;a_4i_2i_3) * C(i_3,i_2,μ̃_19652;a_4i_2i_3) -> I(μ̃_19652,i_1)","I(μ̃_19652,i_1)","I(i_3,i_2,i_1;a_4i_2i_3)","C(i_3,i_2,μ̃_19652;a_4i_2i_3)","I(μ̃_19652,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,11,Tensor,leaf,s,21029,,,125584,125584,46083424,409374720,15698,12996,138.52037144982398,140.24275294876296,0.9820999861813626,"s(μ̃_19652,μ̃_19653)","s(μ̃_19652,μ̃_19653)",,,,"μ̃,μ̃",;,"114,114",114 × 114,103968,1.20791
1,11,Product,intermediate,I,195808,432,125584,432,432,46083424,409374720,54,0,0.0,0.0,0.0,"I(μ̃_19652,i_1) * s(μ̃_19652,μ̃_19653) -> I(μ̃_19653,i_1)","I(μ̃_19653,i_1)","I(μ̃_19652,i_1)","s(μ̃_19652,μ̃_19653)","I(μ̃_19653,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,11,Tensor,leaf,C,8606,,,481264,481264,46083424,409374720,60158,,,,,"C(i_1,μ̃_19653;a_1i_1)","C(i_1,μ̃_19653;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
1,11,Product,intermediate,I,292735,432,481264,376,376,46083424,409374720,47,,,,,"I(μ̃_19653,i_1) * C(i_1,μ̃_19653;a_1i_1) -> I(i_1;a_1i_1)",I(i_1;a_1i_1),"I(μ̃_19653,i_1)","C(i_1,μ̃_19653;a_1i_1)",I(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,11,Constant,constant,_const,1724,,,8,8,46083424,409374720,1,,,,,-2,-2,,,,,,,scalar,8,1
1,11,Product,residual,R,57941,376,8,376,376,46083424,409374720,47,,,,,I(i_1;a_1i_1) * -2 -> R(i_1;a_1i_1),R(i_1;a_1i_1),I(i_1;a_1i_1),-2,R(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,11,Permute,residual,R,54484,,,376,376,46083424,409374720,47,,,,,R(i_1;a_1i_1),R(i_1;a_1i_1),,,,"i,a",;i_1,"7,",7 × ?,,
1,12,Tensor,leaf,t,2037,,,384,384,46083424,409374720,48,,,,,"t(i_3,i_2;a_4i_2i_3,a_3i_2i_3)","t(i_3,i_2;a_4i_2i_3,a_3i_2i_3)",,,,"i,i,a,a",";;i_2,i_3;i_2,i_3","7,7,,",7 × 7 × ? × ?,,
1,12,Product,intermediate,I,190763,400,384,400,400,46083424,409374720,50,,,,,"I(i_3,i_2,i_1;a_3i_2i_3) * t(i_3,i_2;a_4i_2i_3,a_3i_2i_3) -> I(i_3,i_2,i_1;a_4i_2i_3)","I(i_3,i_2,i_1;a_4i_2i_3)","I(i_3,i_2,i_1;a_3i_2i_3)","t(i_3,i_2;a_4i_2i_3,a_3i_2i_3)","I(i_3,i_2,i_1;a_4i_2i_3)","i,i,i,a",";;;i_2,i_3","7,7,7,",7 × 7 × 7 × ?,,
1,12,Tensor,leaf,C,13991,,,2207664,2207664,46083424,409374720,275958,,,,,"C(i_3,i_2,μ̃_19668;a_4i_2i_3)","C(i_3,i_2,μ̃_19668;a_4i_2i_3)",,,,"i,i,μ̃,a",";;;i_2,i_3","7,7,114,",7 × 7 × 114 × ?,,
1,12,Product,intermediate,I,299712,400,2207664,432,432,46083424,409374720,54,0,0.0,0.0,0.0,"I(i_3,i_2,i_1;a_4i_2i_3) * C(i_3,i_2,μ̃_19668;a_4i_2i_3) -> I(μ̃_19668,i_1)","I(μ̃_19668,i_1)","I(i_3,i_2,i_1;a_4i_2i_3)","C(i_3,i_2,μ̃_19668;a_4i_2i_3)","I(μ̃_19668,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,12,Tensor,leaf,s,13598,,,125584,125584,46083424,409374720,15698,12996,138.52037144982398,140.24275294876296,0.9820999861813626,"s(μ̃_19668,μ̃_19669)","s(μ̃_19668,μ̃_19669)",,,,"μ̃,μ̃",;,"114,114",114 × 114,103968,1.20791
1,12,Product,intermediate,I,193086,432,125584,432,432,46083424,409374720,54,0,0.0,0.0,0.0,"I(μ̃_19668,i_1) * s(μ̃_19668,μ̃_19669) -> I(μ̃_19669,i_1)","I(μ̃_19669,i_1)","I(μ̃_19668,i_1)","s(μ̃_19668,μ̃_19669)","I(μ̃_19669,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,12,Tensor,leaf,C,11809,,,481264,481264,46083424,409374720,60158,,,,,"C(i_1,μ̃_19669;a_1i_1)","C(i_1,μ̃_19669;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
1,12,Product,residual,R,257146,432,481264,376,376,46083424,409374720,47,,,,,"I(μ̃_19669,i_1) * C(i_1,μ̃_19669;a_1i_1) -> R(i_1;a_1i_1)",R(i_1;a_1i_1),"I(μ̃_19669,i_1)","C(i_1,μ̃_19669;a_1i_1)",R(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,12,Permute,residual,R,53451,,,376,376,46083424,409374720,47,,,,,R(i_1;a_1i_1),R(i_1;a_1i_1),,,,"i,a",;i_1,"7,",7 × ?,,
1,13,Tensor,leaf,t,1180,,,384,384,46083424,409374720,48,,,,,"t(i_1,i_2;a_4i_1i_2,a_3i_1i_2)","t(i_1,i_2;a_4i_1i_2,a_3i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,13,Product,intermediate,I,136926,384,384,384,384,46083424,409374720,48,,,,,"I(i_1,i_2;a_3i_1i_2) * t(i_1,i_2;a_4i_1i_2,a_3i_1i_2) -> I(i_2,i_1;a_4i_1i_2)","I(i_2,i_1;a_4i_1i_2)","I(i_1,i_2;a_3i_1i_2)","t(i_1,i_2;a_4i_1i_2,a_3i_1i_2)","I(i_2,i_1;a_4i_1i_2)","i,i,a",";;i_1,i_2","7,7,",7 × 7 × ?,,
1,13,Tensor,leaf,C,8052,,,2207664,2207664,46083424,409374720,275958,,,,,"C(i_2,i_1,μ̃_19678;a_4i_1i_2)","C(i_2,i_1,μ̃_19678;a_4i_1i_2)",,,,"i,i,μ̃,a",";;;i_1,i_2","7,7,114,",7 × 7 × 114 × ?,,
1,13,Product,intermediate,I,458619,384,2207664,432,432,46083424,409374720,54,0,0.0,0.0,0.0,"I(i_2,i_1;a_4i_1i_2) * C(i_2,i_1,μ̃_19678;a_4i_1i_2) -> I(μ̃_19678,i_1)","I(μ̃_19678,i_1)","I(i_2,i_1;a_4i_1i_2)","C(i_2,i_1,μ̃_19678;a_4i_1i_2)","I(μ̃_19678,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,13,Tensor,leaf,s,11980,,,125584,125584,46083424,409374720,15698,12996,138.52037144982398,140.24275294876296,0.9820999861813626,"s(μ̃_19678,μ̃_19679)","s(μ̃_19678,μ̃_19679)",,,,"μ̃,μ̃",;,"114,114",114 × 114,103968,1.20791
1,13,Product,intermediate,I,235254,432,125584,432,432,46083424,409374720,54,0,0.0,0.0,0.0,"I(μ̃_19678,i_1) * s(μ̃_19678,μ̃_19679) -> I(μ̃_19679,i_1)","I(μ̃_19679,i_1)","I(μ̃_19678,i_1)","s(μ̃_19678,μ̃_19679)","I(μ̃_19679,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,13,Tensor,leaf,C,9200,,,481264,481264,46083424,409374720,60158,,,,,"C(i_1,μ̃_19679;a_1i_1)","C(i_1,μ̃_19679;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
1,13,Product,intermediate,I,298325,432,481264,376,376,46083424,409374720,47,,,,,"I(μ̃_19679,i_1) * C(i_1,μ̃_19679;a_1i_1) -> I(i_1;a_1i_1)",I(i_1;a_1i_1),"I(μ̃_19679,i_1)","C(i_1,μ̃_19679;a_1i_1)",I(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,13,Constant,constant,_const,1060,,,8,8,46083424,409374720,1,,,,,-2,-2,,,,,,,scalar,8,1
1,13,Product,residual,R,61539,376,8,376,376,46083424,409374720,47,,,,,I(i_1;a_1i_1) * -2 -> R(i_1;a_1i_1),R(i_1;a_1i_1),I(i_1;a_1i_1),-2,R(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,13,Permute,residual,R,66348,,,376,376,46083424,409374720,47,,,,,R(i_1;a_1i_1),R(i_1;a_1i_1),,,,"i,a",;i_1,"7,",7 × ?,,
1,14,Tensor,leaf,C,7936,,,2207664,2207664,46083424,409374720,275958,,,,,"C(i_3,i_1,μ̃_19618;a_3i_1i_3)","C(i_3,i_1,μ̃_19618;a_3i_1i_3)",,,,"i,i,μ̃,a",";;;i_1,i_3","7,7,114,",7 × 7 × 114 × ?,,
1,14,Product,intermediate,I,367949,432,2207664,384,384,46083424,409374720,48,,,,,"I(i_3,μ̃_19618) * C(i_3,i_1,μ̃_19618;a_3i_1i_3) -> I(i_1,i_3;a_3i_1i_3)","I(i_1,i_3;a_3i_1i_3)","I(i_3,μ̃_19618)","C(i_3,i_1,μ̃_19618;a_3i_1i_3)","I(i_1,i_3;a_3i_1i_3)","i,i,a",";;i_1,i_3","7,7,",7 × 7 × ?,,
1,14,Tensor,leaf,t,1239,,,384,384,46083424,409374720,48,,,,,"t(i_3,i_1;a_4i_1i_3,a_3i_1i_3)","t(i_3,i_1;a_4i_1i_3,a_3i_1i_3)",,,,"i,i,a,a",";;i_1,i_3;i_1,i_3","7,7,,",7 × 7 × ? × ?,,
1,14,Product,intermediate,I,152708,384,384,384,384,46083424,409374720,48,,,,,"I(i_1,i_3;a_3i_1i_3) * t(i_3,i_1;a_4i_1i_3,a_3i_1i_3) -> I(i_3,i_1;a_4i_1i_3)","I(i_3,i_1;a_4i_1i_3)","I(i_1,i_3;a_3i_1i_3)","t(i_3,i_1;a_4i_1i_3,a_3i_1i_3)","I(i_3,i_1;a_4i_1i_3)","i,i,a",";;i_1,i_3","7,7,",7 × 7 × ?,,
1,14,Tensor,leaf,C,10247,,,2207664,2207664,46083424,409374720,275958,,,,,"C(i_3,i_1,μ̃_19619;a_4i_1i_3)","C(i_3,i_1,μ̃_19619;a_4i_1i_3)",,,,"i,i,μ̃,a",";;;i_1,i_3","7,7,114,",7 × 7 × 114 × ?,,
1,14,Product,intermediate,I,406853,384,2207664,432,432,46083424,409374720,54,0,0.0,0.0,0.0,"I(i_3,i_1;a_4i_1i_3) * C(i_3,i_1,μ̃_19619;a_4i_1i_3) -> I(μ̃_19619,i_1)","I(μ̃_19619,i_1)","I(i_3,i_1;a_4i_1i_3)","C(i_3,i_1,μ̃_19619;a_4i_1i_3)","I(μ̃_19619,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,14,Tensor,leaf,s,10035,,,125584,125584,46083424,409374720,15698,12996,138.52037144982398,140.24275294876296,0.9820999861813626,"s(μ̃_19619,μ̃_19620)","s(μ̃_19619,μ̃_19620)",,,,"μ̃,μ̃",;,"114,114",114 × 114,103968,1.20791
1,14,Product,intermediate,I,226918,432,125584,432,432,46083424,409374720,54,0,0.0,0.0,0.0,"I(μ̃_19619,i_1) * s(μ̃_19619,μ̃_19620) -> I(μ̃_19620,i_1)","I(μ̃_19620,i_1)","I(μ̃_19619,i_1)","s(μ̃_19619,μ̃_19620)","I(μ̃_19620,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,14,Tensor,leaf,C,12438,,,481264,481264,46083424,409374720,60158,,,,,"C(i_1,μ̃_19620;a_1i_1)","C(i_1,μ̃_19620;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
1,14,Product,intermediate,I,308655,432,481264,376,376,46083424,409374720,47,,,,,"I(μ̃_19620,i_1) * C(i_1,μ̃_19620;a_1i_1) -> I(i_1;a_1i_1)",I(i_1;a_1i_1),"I(μ̃_19620,i_1)","C(i_1,μ̃_19620;a_1i_1)",I(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,14,Constant,constant,_const,964,,,8,8,46083424,409374720,1,,,,,-2,-2,,,,,,,scalar,8,1
1,14,Product,residual,R,47489,376,8,376,376,46083424,409374720,47,,,,,I(i_1;a_1i_1) * -2 -> R(i_1;a_1i_1),R(i_1;a_1i_1),I(i_1;a_1i_1),-2,R(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,14,Permute,residual,R,74821,,,376,376,46083424,409374720,47,,,,,R(i_1;a_1i_1),R(i_1;a_1i_1),,,,"i,a",;i_1,"7,",7 × ?,,
1,15,Tensor,leaf,C,7558,,,481264,481264,46083424,409374720,60158,,,,,"C(i_1,μ̃_19649;a_1i_1)","C(i_1,μ̃_19649;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
1,15,Product,intermediate,I,283755,432,481264,376,376,46083424,409374720,47,,,,,"I(i_1,μ̃_19649) * C(i_1,μ̃_19649;a_1i_1) -> I(i_1;a_1i_1)",I(i_1;a_1i_1),"I(i_1,μ̃_19649)","C(i_1,μ̃_19649;a_1i_1)",I(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,15,Constant,constant,_const,996,,,8,8,46083424,409374720,1,,,,,2,2,,,,,,,scalar,8,1
1,15,Product,residual,R,58493,376,8,376,376,46083424,409374720,47,,,,,I(i_1;a_1i_1) * 2 -> R(i_1;a_1i_1),R(i_1;a_1i_1),I(i_1;a_1i_1),2,R(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,15,Permute,residual,R,60143,,,376,376,46083424,409374720,47,,,,,R(i_1;a_1i_1),R(i_1;a_1i_1),,,,"i,a",;i_1,"7,",7 × ?,,
1,16,Tensor,leaf,t,1650,,,384,384,46083424,409374720,48,,,,,"t(i_1,i_3;a_4i_1i_3,a_3i_1i_3)","t(i_1,i_3;a_4i_1i_3,a_3i_1i_3)",,,,"i,i,a,a",";;i_1,i_3;i_1,i_3","7,7,,",7 × 7 × ? × ?,,
1,16,Product,intermediate,I,158700,384,384,384,384,46083424,409374720,48,,,,,"I(i_1,i_3;a_3i_1i_3) * t(i_1,i_3;a_4i_1i_3,a_3i_1i_3) -> I(i_3,i_1;a_4i_1i_3)","I(i_3,i_1;a_4i_1i_3)","I(i_1,i_3;a_3i_1i_3)","t(i_1,i_3;a_4i_1i_3,a_3i_1i_3)","I(i_3,i_1;a_4i_1i_3)","i,i,a",";;i_1,i_3","7,7,",7 × 7 × ?,,
1,16,Tensor,leaf,C,28489,,,2207664,2207664,46083424,409374720,275958,,,,,"C(i_3,i_1,μ̃_19664;a_4i_1i_3)","C(i_3,i_1,μ̃_19664;a_4i_1i_3)",,,,"i,i,μ̃,a",";;;i_1,i_3","7,7,114,",7 × 7 × 114 × ?,,
1,16,Product,intermediate,I,389083,384,2207664,432,432,46083424,409374720,54,0,0.0,0.0,0.0,"I(i_3,i_1;a_4i_1i_3) * C(i_3,i_1,μ̃_19664;a_4i_1i_3) -> I(μ̃_19664,i_1)","I(μ̃_19664,i_1)","I(i_3,i_1;a_4i_1i_3)","C(i_3,i_1,μ̃_19664;a_4i_1i_3)","I(μ̃_19664,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,16,Tensor,leaf,s,14060,,,125584,125584,46083424,409374720,15698,12996,138.52037144982398,140.24275294876296,0.9820999861813626,"s(μ̃_19664,μ̃_19665)","s(μ̃_19664,μ̃_19665)",,,,"μ̃,μ̃",;,"114,114",114 × 114,103968,1.20791
1,16,Product,intermediate,I,217190,432,125584,432,432,46083424,409374720,54,0,0.0,0.0,0.0,"I(μ̃_19664,i_1) * s(μ̃_19664,μ̃_19665) -> I(μ̃_19665,i_1)","I(μ̃_19665,i_1)","I(μ̃_19664,i_1)","s(μ̃_19664,μ̃_19665)","I(μ̃_19665,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,16,Tensor,leaf,C,8273,,,481264,481264,46083424,409374720,60158,,,,,"C(i_1,μ̃_19665;a_1i_1)","C(i_1,μ̃_19665;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
1,16,Product,intermediate,I,304766,432,481264,376,376,46083424,409374720,47,,,,,"I(μ̃_19665,i_1) * C(i_1,μ̃_19665;a_1i_1) -> I(i_1;a_1i_1)",I(i_1;a_1i_1),"I(μ̃_19665,i_1)","C(i_1,μ̃_19665;a_1i_1)",I(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,16,Constant,constant,_const,990,,,8,8,46083424,409374720,1,,,,,4,4,,,,,,,scalar,8,1
1,16,Product,residual,R,57354,376,8,376,376,46083424,409374720,47,,,,,I(i_1;a_1i_1) * 4 -> R(i_1;a_1i_1),R(i_1;a_1i_1),I(i_1;a_1i_1),4,R(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,16,Permute,residual,R,67809,,,376,376,46083424,409374720,47,,,,,R(i_1;a_1i_1),R(i_1;a_1i_1),,,,"i,a",;i_1,"7,",7 × ?,,
1,17,Tensor,leaf,g,13592,,,29489328,29489328,51571648,409374720,3686166,3664872,328.03408291046827,123.92989425956779,0.8503952014554771,"g(μ̃_19641,μ̃_19642,Κ_1)","g(μ̃_19641,μ̃_19642,Κ_1)",,,,"μ̃,μ̃,Κ",;;,"114,114,282",114 × 114 × 282,29318976,1.00581
1,17,Product,intermediate,I,407367,400,29489328,624,624,51572672,409374720,78,0,0.0,0.0,0.0,"I(Κ_1) * g(μ̃_19641,μ̃_19642,Κ_1) -> I(μ̃_19642,μ̃_19641)","I(μ̃_19642,μ̃_19641)",I(Κ_1),"g(μ̃_19641,μ̃_19642,Κ_1)","I(μ̃_19642,μ̃_19641)","μ̃,μ̃",;,"114,114",114 × 114,103968,0.00600185
1,17,Product,intermediate,I,155950,624,432,432,432,51572672,409374720,54,0,0.0,0.0,0.0,"I(μ̃_19642,μ̃_19641) * I(μ̃_19641,i_1) -> I(μ̃_19642,i_1)","I(μ̃_19642,i_1)","I(μ̃_19642,μ̃_19641)","I(μ̃_19641,i_1)","I(μ̃_19642,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,17,Tensor,leaf,C,17624,,,481264,481264,51572672,409374720,60158,,,,,"C(i_1,μ̃_19642;a_1i_1)","C(i_1,μ̃_19642;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
